id,submit_time,cpu,gpu,duration,assigned_node,start_time,end_time,wait_time,turnaround_time
instance_7284,475.00000000000006,96.0,0,2368.0,n-0,475.00000000000006,2843.0,0.0,2368.0
instance_7286,536.0,192.0,0,3138.0000000000005,n-1,536.0,3674.0000000000005,0.0,3138.0000000000005
instance_7281,683.0,64.0,0,91047.0,n-2,683.0,91730.0,0.0,91047.0
instance_7288,687.0,64.0,0,4353.0,n-3,687.0,5040.0,0.0,4353.0
instance_7289,736.0,64.0,0,136782.0,n-4,736.0,137518.0,0.0,136782.0
instance_7290,795.0,64.0,0,6195.0,n-5,795.0,6990.0,0.0,6195.0
instance_7291,795.0,64.0,0,17389.0,n-6,795.0,18184.0,0.0,17389.0
instance_7293,1641.0,96.0,0,141062.0,n-7,1641.0,142703.0,0.0,141062.0
instance_7297,3496.0,96.0,0,14742.0,n-8,3496.0,18238.0,0.0,14742.0
instance_7299,3836.0000000000005,48.0,0,952.9999999999995,n-9,3836.0000000000005,4789.0,0.0,952.9999999999995
instance_7300,3973.0000000000005,12.0,1,1673.9999999999995,n-10,3973.0000000000005,5647.0,0.0,1673.9999999999995
instance_7301,3974.0000000000005,12.0,1,1683.9999999999995,n-11,3974.0000000000005,5658.0,0.0,1683.9999999999995
instance_7302,4012.0000000000005,12.0,1,1952.9999999999995,n-12,4012.0000000000005,5965.0,0.0,1952.9999999999995
instance_7306,4275.0,64.0,0,288820.0,n-13,4275.0,293095.0,0.0,288820.0
instance_7303,4290.0,64.0,0,20770.0,n-14,4290.0,25060.0,0.0,20770.0
instance_7308,4824.0,8.0,1,11487.000000000002,n-15,4824.0,16311.000000000002,0.0,11487.000000000002
instance_7296,5687.0,192.0,0,126.0,n-16,5687.0,5813.0,0.0,126.0
instance_7311,6222.0,64.0,0,211149.0,n-17,6222.0,217371.0,0.0,211149.0
instance_7309,6251.0,64.0,0,6492.0,n-18,6251.0,12743.0,0.0,6492.0
instance_7310,6251.0,64.0,0,44741.0,n-19,6251.0,50992.0,0.0,44741.0
instance_7314,7535.000000000001,64.0,0,43007.0,n-20,7535.000000000001,50542.0,0.0,43007.0
instance_7316,8164.000000000001,64.0,0,17525.0,n-21,8164.000000000001,25689.0,0.0,17525.0
instance_7318,8975.0,64.0,0,57542.0,n-22,8975.0,66517.0,0.0,57542.0
instance_7319,9124.0,8.0,1,3596.0,n-23,9124.0,12720.0,0.0,3596.0
instance_7320,9124.0,8.0,1,14287.0,n-24,9124.0,23411.0,0.0,14287.0
instance_7315,9423.0,192.0,0,131.0,n-25,9423.0,9554.0,0.0,131.0
instance_7321,9634.0,48.0,0,295257.0,n-26,9634.0,304891.0,0.0,295257.0
instance_7323,11708.0,64.0,0,117679.00000000001,n-27,11708.0,129387.00000000001,0.0,117679.00000000001
instance_7324,13093.0,8.0,1,3586.0,n-28,13093.0,16679.0,0.0,3586.0
instance_7325,13541.0,64.0,0,126.0,n-29,13541.0,13667.0,0.0,126.0
instance_7331,16286.000000000002,192.0,0,49138.00000000001,n-30,16286.000000000002,65424.00000000001,0.0,49138.00000000001
instance_7333,17180.0,96.0,0,22881.0,n-31,17180.0,40061.0,0.0,22881.0
instance_7334,17237.0,64.0,0,67803.0,n-32,17237.0,85040.0,0.0,67803.0
instance_7336,17237.0,64.0,0,29355.0,n-33,17237.0,46592.0,0.0,29355.0
instance_7337,17237.0,96.0,0,100088.00000000001,n-34,17237.0,117325.00000000001,0.0,100088.00000000001
instance_7338,17663.0,64.0,0,4396.0,n-35,17663.0,22059.0,0.0,4396.0
instance_7339,17663.0,48.0,0,4529.0,n-36,17663.0,22192.0,0.0,4529.0
instance_7340,18087.0,96.0,0,5181.0,n-37,18087.0,23268.0,0.0,5181.0
instance_7343,21259.0,64.0,0,3762.0,n-38,21259.0,25021.0,0.0,3762.0
instance_7346,22207.0,96.0,0,4611.0,n-39,22207.0,26818.0,0.0,4611.0
instance_7348,23005.0,64.0,0,82947.0,n-40,23005.0,105952.0,0.0,82947.0
instance_7350,24293.0,64.0,0,7489.000000000004,n-41,24293.0,31782.000000000004,0.0,7489.000000000004
instance_7351,24439.0,64.0,0,10292.0,n-42,24439.0,34731.0,0.0,10292.0
instance_7352,24439.0,64.0,0,104948.00000000001,n-43,24439.0,129387.00000000001,0.0,104948.00000000001
instance_7353,24576.0,192.0,0,191679.0,n-44,24576.0,216255.0,0.0,191679.0
instance_7354,25145.0,64.0,0,190053.0,n-45,25145.0,215198.0,0.0,190053.0
instance_7357,26731.0,64.0,0,8147.0,n-46,26731.0,34878.0,0.0,8147.0
instance_7359,27459.0,48.0,0,7032.0,n-47,27459.0,34491.0,0.0,7032.0
instance_7361,28774.0,96.0,0,17752.0,n-48,28774.0,46526.0,0.0,17752.0
instance_7362,30320.000000000004,64.0,0,33669.0,n-49,30320.000000000004,63989.0,0.0,33669.0
instance_7364,30546.000000000004,48.0,0,88574.00000000001,n-50,30546.000000000004,119120.00000000001,0.0,88574.00000000001
instance_7365,30899.000000000004,96.0,0,373.0,n-51,30899.000000000004,31272.000000000004,0.0,373.0
instance_7367,31233.000000000004,64.0,0,6912.999999999996,n-52,31233.000000000004,38146.0,0.0,6912.999999999996
instance_7370,31233.000000000004,64.0,0,145292.0,n-53,31233.000000000004,176525.0,0.0,145292.0
instance_7371,31233.000000000004,48.0,0,153499.0,n-54,31233.000000000004,184732.0,0.0,153499.0
instance_7368,31276.000000000004,64.0,0,7172.999999999996,n-55,31276.000000000004,38449.0,0.0,7172.999999999996
instance_7369,31277.000000000004,48.0,0,99592.00000000001,n-56,31277.000000000004,130869.00000000001,0.0,99592.00000000001
instance_7373,31285.000000000004,96.0,0,1110.0,n-57,31285.000000000004,32395.000000000004,0.0,1110.0
instance_7374,31432.000000000004,48.0,0,240224.0,n-58,31432.000000000004,271656.0,0.0,240224.0
instance_7376,31436.000000000004,64.0,0,57557.0,n-59,31436.000000000004,88993.0,0.0,57557.0
instance_7377,31436.000000000004,64.0,0,58747.0,n-60,31436.000000000004,90183.0,0.0,58747.0
instance_7379,32362.000000000004,8.0,1,66223.0,n-61,32362.000000000004,98585.0,0.0,66223.0
instance_7381,32963.0,96.0,0,2571.0,n-62,32963.0,35534.0,0.0,2571.0
instance_7382,33018.0,96.0,0,108574.0,n-63,33018.0,141592.0,0.0,108574.0
instance_7384,33606.0,64.0,0,129.0,n-64,33606.0,33735.0,0.0,129.0
instance_7385,33978.0,96.0,0,7828.0,n-65,33978.0,41806.0,0.0,7828.0
instance_7386,34345.0,64.0,0,13047.0,n-66,34345.0,47392.0,0.0,13047.0
instance_7387,34345.0,64.0,0,8985.0,n-67,34345.0,43330.0,0.0,8985.0
instance_7389,35985.0,64.0,0,1815.0,n-68,35985.0,37800.0,0.0,1815.0
instance_7390,37034.0,192.0,0,168280.0,n-69,37034.0,205314.0,0.0,168280.0
instance_7391,37320.0,64.0,0,8824.0,n-70,37320.0,46144.0,0.0,8824.0
instance_7392,37320.0,64.0,0,8923.0,n-71,37320.0,46243.0,0.0,8923.0
instance_7394,37320.0,48.0,0,7047.0,n-72,37320.0,44367.0,0.0,7047.0
instance_7396,37320.0,48.0,0,47282.0,n-73,37320.0,84602.0,0.0,47282.0
instance_7397,37320.0,48.0,0,145768.0,n-74,37320.0,183088.0,0.0,145768.0
instance_7395,37349.0,64.0,0,9108.0,n-75,37349.0,46457.0,0.0,9108.0
instance_7393,37350.0,64.0,0,9248.0,n-76,37350.0,46598.0,0.0,9248.0
instance_7398,37853.0,8.0,1,6011.0,n-77,37853.0,43864.0,0.0,6011.0
instance_7402,37984.0,64.0,0,12548.0,n-78,37984.0,50532.0,0.0,12548.0
instance_7399,37986.0,8.0,1,170759.0,n-79,37986.0,208745.0,0.0,170759.0
instance_7404,38040.0,64.0,0,38712.0,n-80,38040.0,76752.0,0.0,38712.0
instance_7403,38065.0,64.0,0,8032.0,n-81,38065.0,46097.0,0.0,8032.0
instance_7406,38219.0,64.0,0,8221.0,n-82,38219.0,46440.0,0.0,8221.0
instance_7409,38382.0,192.0,0,37742.0,n-83,38382.0,76124.0,0.0,37742.0
instance_7412,38499.0,64.0,0,28267.0,n-84,38499.0,66766.0,0.0,28267.0
instance_7413,38549.0,64.0,0,9979.0,n-85,38549.0,48528.0,0.0,9979.0
instance_7414,38563.0,64.0,0,28835.0,n-86,38563.0,67398.0,0.0,28835.0
instance_7416,38670.0,64.0,0,32519.0,n-87,38670.0,71189.0,0.0,32519.0
instance_7407,39085.0,96.0,0,99132.0,n-88,39085.0,138217.0,0.0,99132.0
instance_7419,39105.0,96.0,0,90764.00000000001,n-89,39105.0,129869.00000000001,0.0,90764.00000000001
instance_7425,40020.0,96.0,0,100808.0,n-90,40020.0,140828.0,0.0,100808.0
instance_7427,40022.0,96.0,0,7245.0,n-91,40022.0,47267.0,0.0,7245.0
instance_7430,40684.0,48.0,0,121.0,n-92,40684.0,40805.0,0.0,121.0
instance_7431,41121.0,96.0,0,5361.0,n-93,41121.0,46482.0,0.0,5361.0
instance_7432,41181.0,64.0,0,88433.00000000001,n-94,41181.0,129614.00000000001,0.0,88433.00000000001
instance_7434,41307.0,64.0,0,37873.0,n-95,41307.0,79180.0,0.0,37873.0
instance_7435,42382.0,48.0,0,261558.0,n-96,42382.0,303940.0,0.0,261558.0
instance_7437,42728.0,64.0,0,8467.0,n-97,42728.0,51195.0,0.0,8467.0
instance_7438,42757.0,192.0,0,68258.0,n-98,42757.0,111015.0,0.0,68258.0
instance_7439,43532.0,8.0,1,169885.0,n-99,43532.0,213417.0,0.0,169885.0
instance_7440,43537.0,48.0,0,47910.0,n-0,43537.0,91447.0,0.0,47910.0
instance_7441,43637.0,48.0,0,481.0,n-1,43637.0,44118.0,0.0,481.0
instance_7443,44853.0,12.0,1,552.0,n-2,44853.0,45405.0,0.0,552.0
instance_7445,45280.0,64.0,0,92309.0,n-3,45280.0,137589.0,0.0,92309.0
instance_7460,45281.0,48.0,0,4768.0,n-4,45281.0,50049.0,0.0,4768.0
instance_7461,45281.0,48.0,0,5524.0,n-5,45281.0,50805.0,0.0,5524.0
instance_7464,45281.0,96.0,0,167753.0,n-6,45281.0,213034.0,0.0,167753.0
instance_7465,45281.0,48.0,0,173426.0,n-7,45281.0,218707.0,0.0,173426.0
instance_7463,45323.0,96.0,0,91968.0,n-8,45323.0,137291.0,0.0,91968.0
instance_7444,45324.0,64.0,0,92184.0,n-9,45324.0,137508.0,0.0,92184.0
instance_7446,45324.0,96.0,0,265327.0,n-10,45324.0,310651.0,0.0,265327.0
instance_7448,45324.0,64.0,0,92573.0,n-11,45324.0,137897.0,0.0,92573.0
instance_7449,45324.0,64.0,0,93634.0,n-12,45324.0,138958.0,0.0,93634.0
instance_7462,45324.0,64.0,0,5533.0,n-13,45324.0,50857.0,0.0,5533.0
instance_7469,45611.0,64.0,0,6533.0,n-14,45611.0,52144.0,0.0,6533.0
instance_7473,46546.0,64.0,0,38954.0,n-15,46546.0,85500.0,0.0,38954.0
instance_7474,46546.0,48.0,0,52900.0,n-16,46546.0,99446.0,0.0,52900.0
instance_7472,46603.0,192.0,0,20064.0,n-18,46603.0,66667.0,0.0,20064.0
instance_7475,46876.0,64.0,0,11551.000000000007,n-19,46876.0,58427.00000000001,0.0,11551.000000000007
instance_7476,47802.0,64.0,0,97642.0,n-20,47802.0,145444.0,0.0,97642.0
instance_7477,48867.0,8.0,1,172395.0,n-21,48867.0,221262.0,0.0,172395.0
instance_7481,49706.0,64.0,0,90527.0,n-22,49706.0,140233.0,0.0,90527.0
instance_7479,49765.0,64.0,0,6202.0,n-23,49765.0,55967.0,0.0,6202.0
instance_7484,49796.0,64.0,0,27656.0,n-24,49796.0,77452.0,0.0,27656.0
instance_7485,49827.0,64.0,0,87310.0,n-25,49827.0,137137.0,0.0,87310.0
instance_7486,49827.0,64.0,0,16696.0,n-26,49827.0,66523.0,0.0,16696.0
instance_7488,49886.0,64.0,0,42330.0,n-27,49886.0,92216.0,0.0,42330.0
instance_7489,50366.0,64.0,0,17804.0,n-28,50366.0,68170.0,0.0,17804.0
instance_7490,50516.0,64.0,0,25250.0,n-29,50516.0,75766.0,0.0,25250.0
instance_7492,51296.0,64.0,0,13613.000000000007,n-31,51296.0,64909.00000000001,0.0,13613.000000000007
instance_7493,51988.0,64.0,0,65864.00000000001,n-32,51988.0,117852.00000000001,0.0,65864.00000000001
instance_7494,52722.0,8.0,1,207423.00000000003,n-33,52722.0,260145.00000000003,0.0,207423.00000000003
instance_7497,54508.0,8.0,1,246550.0,n-34,54508.0,301058.0,0.0,246550.0
instance_7499,55549.0,64.0,0,16753.0,n-35,55549.0,72302.0,0.0,16753.0
instance_7500,55549.0,64.0,0,33793.0,n-36,55549.0,89342.0,0.0,33793.0
instance_7501,55579.0,64.0,0,83468.0,n-37,55579.0,139047.0,0.0,83468.0
instance_7502,55607.0,12.0,1,1568.0,n-38,55607.0,57175.0,0.0,1568.0
instance_7508,55627.0,12.0,1,1548.0,n-39,55627.0,57175.0,0.0,1548.0
instance_7515,56103.0,64.0,0,4107.000000000007,n-40,56103.0,60210.00000000001,0.0,4107.000000000007
instance_7516,57934.0,96.0,0,5175.000000000007,n-41,57934.0,63109.00000000001,0.0,5175.000000000007
instance_7517,57934.0,64.0,0,102246.0,n-42,57934.0,160180.0,0.0,102246.0
instance_7518,58563.00000000001,64.0,0,11757.999999999993,n-43,58563.00000000001,70321.0,0.0,11757.999999999993
instance_7519,58773.00000000001,64.0,0,58619.00000000001,n-45,58773.00000000001,117392.00000000001,0.0,58619.00000000001
instance_7520,59184.00000000001,64.0,0,57947.00000000001,n-46,59184.00000000001,117131.00000000001,0.0,57947.00000000001
instance_7521,59703.00000000001,64.0,0,21688.999999999993,n-47,59703.00000000001,81392.0,0.0,21688.999999999993
instance_7523,62326.00000000001,96.0,0,71427.0,n-48,62326.00000000001,133753.0,0.0,71427.0
instance_7524,62788.00000000001,12.0,1,5283.999999999993,n-49,62788.00000000001,68072.0,0.0,5283.999999999993
instance_7525,62788.00000000001,12.0,1,10736.999999999993,n-50,62788.00000000001,73525.0,0.0,10736.999999999993
instance_7526,63513.00000000001,64.0,0,33425.99999999999,n-51,63513.00000000001,96939.0,0.0,33425.99999999999
instance_7527,63513.00000000001,64.0,0,81584.0,n-52,63513.00000000001,145097.0,0.0,81584.0
instance_7529,64095.00000000001,64.0,0,67680.0,n-53,64095.00000000001,131775.0,0.0,67680.0
instance_7531,65625.0,192.0,0,10505.0,n-55,65625.0,76130.0,0.0,10505.0
instance_7533,66019.0,64.0,0,36625.0,n-56,66019.0,102644.0,0.0,36625.0
instance_7534,66019.0,64.0,0,63964.000000000015,n-57,66019.0,129983.00000000001,0.0,63964.000000000015
instance_7535,66019.0,64.0,0,65773.0,n-58,66019.0,131792.0,0.0,65773.0
instance_7536,66019.0,64.0,0,66014.0,n-59,66019.0,132033.0,0.0,66014.0
instance_7538,66467.0,64.0,0,19006.0,n-60,66467.0,85473.0,0.0,19006.0
instance_7537,67170.0,12.0,1,3051.0,n-61,67170.0,70221.0,0.0,3051.0
instance_7540,67698.0,48.0,0,164400.0,n-62,67698.0,232098.0,0.0,164400.0
instance_7541,67699.0,64.0,0,72090.0,n-63,67699.0,139789.0,0.0,72090.0
instance_7539,67740.0,192.0,0,58647.000000000015,n-64,67740.0,126387.00000000001,0.0,58647.000000000015
instance_7543,69420.0,192.0,0,15675.0,n-65,69420.0,85095.0,0.0,15675.0
instance_7544,69593.0,64.0,0,50632.000000000015,n-66,69593.0,120225.00000000001,0.0,50632.000000000015
instance_7545,70704.0,64.0,0,74442.0,n-67,70704.0,145146.0,0.0,74442.0
instance_7547,71875.0,64.0,0,73168.0,n-68,71875.0,145043.0,0.0,73168.0
instance_7548,72996.0,12.0,1,5092.0,n-70,72996.0,78088.0,0.0,5092.0
instance_7550,73494.0,64.0,0,15173.0,n-71,73494.0,88667.0,0.0,15173.0
instance_7551,74067.0,64.0,0,26267.0,n-72,74067.0,100334.0,0.0,26267.0
instance_7552,74717.0,64.0,0,5295.0,n-73,74717.0,80012.0,0.0,5295.0
instance_7553,74746.0,192.0,0,162121.00000000003,n-75,74746.0,236867.00000000003,0.0,162121.00000000003
instance_7555,75025.0,64.0,0,62886.0,n-76,75025.0,137911.0,0.0,62886.0
instance_7556,75361.0,192.0,0,115321.0,n-77,75361.0,190682.0,0.0,115321.0
instance_7557,76074.0,64.0,0,80327.0,n-78,76074.0,156401.0,0.0,80327.0
instance_7559,76975.0,64.0,0,15926.0,n-79,76975.0,92901.0,0.0,15926.0
instance_7558,77552.0,12.0,1,2824.0,n-80,77552.0,80376.0,0.0,2824.0
instance_7562,78632.0,64.0,0,59874.0,n-81,78632.0,138506.0,0.0,59874.0
instance_7561,78633.0,64.0,0,50742.000000000015,n-82,78633.0,129375.00000000001,0.0,50742.000000000015
instance_7563,78633.0,64.0,0,297196.0,n-83,78633.0,375829.0,0.0,297196.0
instance_7564,79112.0,64.0,0,6172.0,n-84,79112.0,85284.0,0.0,6172.0
instance_7565,79263.0,64.0,0,50645.000000000015,n-85,79263.0,129908.00000000001,0.0,50645.000000000015
instance_7566,79427.0,64.0,0,233264.0,n-86,79427.0,312691.0,0.0,233264.0
instance_7569,80673.0,64.0,0,57844.0,n-87,80673.0,138517.0,0.0,57844.0
instance_7567,82363.0,12.0,1,140.0,n-88,82363.0,82503.0,0.0,140.0
instance_7570,83982.0,64.0,0,205.0,n-89,83982.0,84187.0,0.0,205.0
instance_7572,84012.0,192.0,0,122320.0,n-91,84012.0,206332.0,0.0,122320.0
instance_7576,84189.0,64.0,0,4192.0,n-92,84189.0,88381.0,0.0,4192.0
instance_7574,84219.0,64.0,0,46206.000000000015,n-93,84219.0,130425.00000000001,0.0,46206.000000000015
instance_7577,84339.0,64.0,0,4534.0,n-94,84339.0,88873.0,0.0,4534.0
instance_7578,84639.0,64.0,0,65662.0,n-95,84639.0,150301.0,0.0,65662.0
instance_7579,84639.0,64.0,0,70465.0,n-96,84639.0,155104.0,0.0,70465.0
instance_7582,84972.0,96.0,0,3918.0,n-97,84972.0,88890.0,0.0,3918.0
instance_7583,85000.0,64.0,0,4441.0,n-99,85000.0,89441.0,0.0,4441.0
instance_7586,86292.0,96.0,0,2503.0,n-0,86292.0,88795.0,0.0,2503.0
instance_7587,87576.0,96.0,0,4937.0,n-1,87576.0,92513.0,0.0,4937.0
instance_7588,87576.0,96.0,0,42129.000000000015,n-2,87576.0,129705.00000000001,0.0,42129.000000000015
instance_7589,87997.0,64.0,0,31942.000000000015,n-3,87997.0,119939.00000000001,0.0,31942.000000000015
instance_7590,88211.0,8.0,1,76096.0,n-4,88211.0,164307.0,0.0,76096.0
instance_7593,88325.0,64.0,0,28790.000000000015,n-5,88325.0,117115.00000000001,0.0,28790.000000000015
instance_7594,88899.0,64.0,0,66126.0,n-6,88899.0,155025.0,0.0,66126.0
instance_7595,88985.0,64.0,0,4285.0,n-8,88985.0,93270.0,0.0,4285.0
instance_7598,90750.0,48.0,0,1235.0,n-9,90750.0,91985.0,0.0,1235.0
instance_7600,90782.0,192.0,0,219013.0,n-14,90782.0,309795.0,0.0,219013.0
instance_7599,90912.0,64.0,0,94279.0,n-15,90912.0,185191.0,0.0,94279.0
instance_7606,91626.0,48.0,0,49283.0,n-16,91626.0,140909.0,0.0,49283.0
instance_7605,91627.0,96.0,0,4689.0,n-17,91627.0,96316.0,0.0,4689.0
instance_7607,91627.0,48.0,0,84989.0,n-18,91627.0,176616.0,0.0,84989.0
instance_7604,91670.0,48.0,0,4419.0,n-19,91670.0,96089.0,0.0,4419.0
instance_7608,91670.0,64.0,0,124796.0,n-20,91670.0,216466.0,0.0,124796.0
instance_7609,91888.0,8.0,1,3480.0,n-21,91888.0,95368.0,0.0,3480.0
instance_7610,91888.0,8.0,1,17964.0,n-22,91888.0,109852.0,0.0,17964.0
instance_7611,92198.0,64.0,0,4117.0,n-23,92198.0,96315.0,0.0,4117.0
instance_7613,92662.0,48.0,0,208389.0,n-24,92662.0,301051.0,0.0,208389.0
instance_7615,92961.0,8.0,1,5810.0,n-25,92961.0,98771.0,0.0,5810.0
instance_7618,92961.0,8.0,1,244195.0,n-26,92961.0,337156.0,0.0,244195.0
instance_7616,93046.0,8.0,1,139253.0,n-27,93046.0,232299.0,0.0,139253.0
instance_7614,93091.0,8.0,1,244309.0,n-28,93091.0,337400.0,0.0,244309.0
instance_7617,93106.0,8.0,1,207952.0,n-29,93106.0,301058.0,0.0,207952.0
instance_7620,93531.0,12.0,1,10731.0,n-30,93531.0,104262.0,0.0,10731.0
instance_7621,93531.0,12.0,1,3876.0,n-31,93531.0,97407.0,0.0,3876.0
instance_7626,95597.0,64.0,0,43917.0,n-32,95597.0,139514.0,0.0,43917.0
instance_7627,95927.0,64.0,0,21289.000000000015,n-33,95927.0,117216.00000000001,0.0,21289.000000000015
instance_7628,95927.0,64.0,0,26856.000000000015,n-34,95927.0,122783.00000000001,0.0,26856.000000000015
instance_7629,96497.0,64.0,0,48547.0,n-35,96497.0,145044.0,0.0,48547.0
instance_7630,96881.0,12.0,1,7381.0,n-36,96881.0,104262.0,0.0,7381.0
instance_7631,97457.0,64.0,0,75281.0,n-37,97457.0,172738.0,0.0,75281.0
instance_7635,98753.0,48.0,0,47272.0,n-38,98753.0,146025.0,0.0,47272.0
instance_7637,98768.0,48.0,0,6950.0,n-39,98768.0,105718.0,0.0,6950.0
instance_7638,98768.0,48.0,0,35141.0,n-40,98768.0,133909.0,0.0,35141.0
instance_7639,98948.0,96.0,0,89850.0,n-41,98948.0,188798.0,0.0,89850.0
instance_7641,99891.0,64.0,0,45574.0,n-42,99891.0,145465.0,0.0,45574.0
instance_7644,101010.0,8.0,1,3598.0,n-43,101010.0,104608.0,0.0,3598.0
instance_7645,102204.0,64.0,0,15007.000000000015,n-45,102204.0,117211.00000000001,0.0,15007.000000000015
instance_7646,103732.0,12.0,1,32282.0,n-46,103732.0,136014.0,0.0,32282.0
instance_7647,105026.0,48.0,0,251.0,n-47,105026.0,105277.0,0.0,251.0
instance_7648,105168.0,64.0,0,77450.0,n-48,105168.0,182618.0,0.0,77450.0
instance_7650,105239.0,48.0,0,89777.0,n-49,105239.0,195016.0,0.0,89777.0
instance_7652,105482.0,48.0,0,291170.0,n-50,105482.0,396652.0,0.0,291170.0
instance_7653,107989.0,8.0,1,1863.0,n-51,107989.0,109852.0,0.0,1863.0
instance_7654,108893.0,64.0,0,4259.0,n-52,108893.0,113152.0,0.0,4259.0
instance_7656,109749.0,192.0,0,3865.0,n-55,109749.0,113614.0,0.0,3865.0
instance_7659,112640.0,64.0,0,3042.0,n-56,112640.0,115682.0,0.0,3042.0
instance_7660,113289.0,96.0,0,11646.000000000015,n-57,113289.0,124935.00000000001,0.0,11646.000000000015
instance_7661,115046.0,64.0,0,10154.000000000015,n-58,115046.0,125200.00000000001,0.0,10154.000000000015
instance_7662,115481.0,64.0,0,78258.0,n-59,115481.0,193739.0,0.0,78258.0
instance_7663,115526.0,64.0,0,1685.0000000000146,n-60,115526.0,117211.00000000001,0.0,1685.0000000000146
instance_7664,116630.0,96.0,0,51628.0,n-61,116630.0,168258.0,0.0,51628.0
instance_7665,116703.0,64.0,0,35467.0,n-62,116703.0,152170.0,0.0,35467.0
instance_7666,116732.0,64.0,0,48567.0,n-65,116732.0,165299.0,0.0,48567.0
instance_7667,116763.0,64.0,0,50912.0,n-66,116763.0,167675.0,0.0,50912.0
instance_7668,116763.0,64.0,0,97972.0,n-67,116763.0,214735.0,0.0,97972.0
instance_7669,116793.0,64.0,0,24332.0,n-68,116793.0,141125.0,0.0,24332.0
instance_7670,117272.00000000001,64.0,0,52069.999999999985,n-70,117272.00000000001,169342.0,0.0,52069.999999999985
instance_7671,118075.00000000001,12.0,1,157.0,n-71,118075.00000000001,118232.00000000001,0.0,157.0
instance_7672,118363.00000000001,48.0,0,41039.999999999985,n-72,118363.00000000001,159403.0,0.0,41039.999999999985
instance_7673,118363.00000000001,48.0,0,70234.99999999999,n-73,118363.00000000001,188598.0,0.0,70234.99999999999
instance_7674,118773.00000000001,64.0,0,47698.999999999985,n-74,118773.00000000001,166472.0,0.0,47698.999999999985
instance_7675,120515.00000000001,64.0,0,17803.999999999985,n-76,120515.00000000001,138319.0,0.0,17803.999999999985
instance_7676,122344.00000000001,64.0,0,50261.999999999985,n-78,122344.00000000001,172606.0,0.0,50261.999999999985
instance_7677,122600.00000000001,192.0,0,84629.99999999999,n-80,122600.00000000001,207230.0,0.0,84629.99999999999
instance_7678,123454.00000000001,96.0,0,36264.999999999985,n-81,123454.00000000001,159719.0,0.0,36264.999999999985
instance_7681,124536.00000000001,64.0,0,48101.999999999985,n-82,124536.00000000001,172638.0,0.0,48101.999999999985
instance_7680,124561.00000000001,12.0,1,11461.999999999985,n-83,124561.00000000001,136023.0,0.0,11461.999999999985
instance_7682,124924.00000000001,64.0,0,4522.0,n-84,124924.00000000001,129446.00000000001,0.0,4522.0
instance_7683,124925.00000000001,96.0,0,129.0,n-85,124925.00000000001,125054.00000000001,0.0,129.0
instance_7685,125756.00000000001,64.0,0,1911.0,n-86,125756.00000000001,127667.00000000001,0.0,1911.0
instance_7679,126481.00000000001,12.0,1,447.0,n-87,126481.00000000001,126928.00000000001,0.0,447.0
instance_7687,126877.00000000001,64.0,0,93709.99999999999,n-88,126877.00000000001,220587.0,0.0,93709.99999999999
instance_7688,127382.00000000001,12.0,1,429.0,n-89,127382.00000000001,127811.00000000001,0.0,429.0
instance_7689,127602.00000000001,12.0,1,2709.0,n-90,127602.00000000001,130311.00000000001,0.0,2709.0
instance_7690,127602.00000000001,12.0,1,2709.0,n-92,127602.00000000001,130311.00000000001,0.0,2709.0
instance_7691,127999.00000000001,64.0,0,60423.999999999985,n-93,127999.00000000001,188423.0,0.0,60423.999999999985
instance_7692,128573.00000000001,48.0,0,948.0,n-94,128573.00000000001,129521.00000000001,0.0,948.0
instance_7693,128573.00000000001,48.0,0,60236.999999999985,n-95,128573.00000000001,188810.0,0.0,60236.999999999985
instance_7694,128573.00000000001,48.0,0,66431.99999999999,n-96,128573.00000000001,195005.0,0.0,66431.99999999999
instance_7695,128573.00000000001,48.0,0,268142.0,n-97,128573.00000000001,396715.0,0.0,268142.0
instance_7697,128573.00000000001,96.0,0,9932.999999999985,n-98,128573.00000000001,138506.0,0.0,9932.999999999985
instance_7700,128573.00000000001,64.0,0,39850.999999999985,n-99,128573.00000000001,168424.0,0.0,39850.999999999985
instance_7701,128573.00000000001,64.0,0,44244.999999999985,n-0,128573.00000000001,172818.0,0.0,44244.999999999985
instance_7698,128574.00000000001,96.0,0,11537.999999999985,n-1,128574.00000000001,140112.0,0.0,11537.999999999985
instance_7699,128632.00000000001,64.0,0,36161.999999999985,n-2,128632.00000000001,164794.0,0.0,36161.999999999985
instance_7702,128632.00000000001,64.0,0,83222.99999999999,n-3,128632.00000000001,211855.0,0.0,83222.99999999999
instance_7704,128632.00000000001,64.0,0,8707.999999999985,n-4,128632.00000000001,137340.0,0.0,8707.999999999985
instance_7706,129353.00000000001,64.0,0,11447.999999999985,n-5,129353.00000000001,140801.0,0.0,11447.999999999985
instance_7708,129532.00000000001,96.0,0,8393.999999999985,n-8,129532.00000000001,137926.0,0.0,8393.999999999985
instance_7709,129532.00000000001,64.0,0,25749.999999999985,n-9,129532.00000000001,155282.0,0.0,25749.999999999985
instance_7707,131092.0,48.0,0,71.0,n-10,131092.0,131163.0,0.0,71.0
instance_7711,131273.0,64.0,0,7192.0,n-11,131273.0,138465.0,0.0,7192.0
instance_7712,131273.0,64.0,0,7197.0,n-12,131273.0,138470.0,0.0,7197.0
instance_7713,131273.0,64.0,0,25076.0,n-13,131273.0,156349.0,0.0,25076.0
