id,submit_time,cpu,gpu,duration,assigned_node,start_time,end_time,wait_time,turnaround_time
instance_8676,364554.0,8.0,1,160141.0,n-13,364554.0,524695.0,0.0,160141.0
instance_8678,364554.0,8.0,1,295833.0,n-16,364554.0,660387.0,0.0,295833.0
instance_8494,364988.0,48.0,0,126.0,n-31,364988.0,365114.0,0.0,126.0
instance_8682,366187.0,96.0,0,4737.0,n-25,366187.0,370924.0,0.0,4737.0
instance_8686,369820.0,64.0,0,182127.0,n-8,369820.0,551947.0,0.0,182127.0
instance_8689,369820.0,64.0,0,6150.0,n-22,369820.0,375970.0,0.0,6150.0
instance_8690,369820.0,96.0,0,36166.0,n-26,369820.0,405986.0,0.0,36166.0
instance_8693,369821.0,64.0,0,8185.0,n-39,369821.0,378006.0,0.0,8185.0
instance_8699,370209.0,64.0,0,15726.0,n-44,370209.0,385935.0,0.0,15726.0
instance_8700,370360.0,64.0,0,26756.0,n-5,370360.0,397116.0,0.0,26756.0
instance_8701,370569.0,64.0,0,5292.0,n-17,370569.0,375861.0,0.0,5292.0
instance_8702,371019.0,64.0,0,4853.0,n-0,371019.0,375872.0,0.0,4853.0
instance_8703,371350.0,64.0,0,19738.0,n-18,371350.0,391088.0,0.0,19738.0
instance_8704,371585.0,64.0,0,124661.00000000006,n-17,371585.0,496246.00000000006,0.0,124661.00000000006
instance_8706,372101.0,64.0,0,9462.0,n-1,372101.0,381563.0,0.0,9462.0
instance_8709,373540.0,64.0,0,60041.0,n-46,373540.0,433581.0,0.0,60041.0
