time,cpu_utilization
91626.0,0.34375
91627.0,0.34625
91670.0,0.35375
91730.0,0.35625
91888.0,0.35625
91985.0,0.3545833333333333
92198.0,0.3545833333333333
92216.0,0.3545833333333333
92513.0,0.34958333333333336
92662.0,0.34958333333333336
92901.0,0.34875
92961.0,0.34875
93046.0,0.34958333333333336
93091.0,0.35
93106.0,0.35041666666666665
93270.0,0.3475
93531.0,0.3475
95368.0,0.34833333333333333
95597.0,0.34833333333333333
95927.0,0.3516666666666667
96089.0,0.35583333333333333
96315.0,0.3525
96316.0,0.3475
96497.0,0.3475
96881.0,0.35083333333333333
96939.0,0.348125
97407.0,0.3475
97457.0,0.3475
98585.0,0.35041666666666665
98753.0,0.35041666666666665
98768.0,0.35291666666666666
98771.0,0.3575
98948.0,0.3575
99446.0,0.36
99891.0,0.36
100334.0,0.36
101010.0,0.36
102204.0,0.36041666666666666
102644.0,0.36041666666666666
103732.0,0.36041666666666666
104262.0,0.3597916666666667
104608.0,0.359375
105026.0,0.359375
105168.0,0.361875
105239.0,0.36520833333333336
105277.0,0.36520833333333336
105482.0,0.36520833333333336
105718.0,0.36520833333333336
105952.0,0.361875
107989.0,0.361875
108893.0,0.3622916666666667
109749.0,0.365625
109852.0,0.3747916666666667
111015.0,0.3647916666666667
112640.0,0.3647916666666667
113152.0,0.3647916666666667
113289.0,0.3647916666666667
113614.0,0.3597916666666667
115046.0,0.3597916666666667
115481.0,0.363125
115526.0,0.36645833333333333
115682.0,0.36645833333333333
116630.0,0.36645833333333333
116703.0,0.37145833333333333
116732.0,0.3747916666666667
116763.0,0.378125
116793.0,0.38479166666666664
117115.00000000001,0.38479166666666664
117131.00000000001,0.38145833333333334
117211.00000000001,0.3747916666666667
117216.00000000001,0.37145833333333333
117272.00000000001,0.37145833333333333
117325.00000000001,0.3697916666666667
117392.00000000001,0.36645833333333333
117852.00000000001,0.363125
118075.00000000001,0.363125
118232.00000000001,0.363125
118363.00000000001,0.363125
118773.00000000001,0.368125
119120.00000000001,0.36895833333333333
119939.00000000001,0.365625
120225.00000000001,0.3622916666666667
120515.00000000001,0.3622916666666667
122344.00000000001,0.365625
122600.00000000001,0.36895833333333333
122783.00000000001,0.375625
123454.00000000001,0.375625
124536.00000000001,0.380625
124561.00000000001,0.38395833333333335
124924.00000000001,0.38458333333333333
124925.00000000001,0.3879166666666667
124935.00000000001,0.3879166666666667
125054.00000000001,0.3829166666666667
125200.00000000001,0.37958333333333333
125756.00000000001,0.37958333333333333
126387.00000000001,0.3729166666666667
126481.00000000001,0.3729166666666667
126877.00000000001,0.37354166666666666
126928.00000000001,0.37625
127382.00000000001,0.37625
127602.00000000001,0.376875
127667.00000000001,0.3747916666666667
127811.00000000001,0.37416666666666665
127999.00000000001,0.37416666666666665
128573.00000000001,0.3775
128574.00000000001,0.39916666666666667
128632.00000000001,0.4041666666666667
129353.00000000001,0.4141666666666667
129375.00000000001,0.4141666666666667
129387.00000000001,0.4075
129446.00000000001,0.4041666666666667
129521.00000000001,0.40166666666666667
129532.00000000001,0.40166666666666667
129614.00000000001,0.4066666666666667
129705.00000000001,0.40166666666666667
129869.00000000001,0.39666666666666667
129908.00000000001,0.3933333333333333
129983.00000000001,0.39
130311.00000000001,0.38875
130425.00000000001,0.3854166666666667
130869.00000000001,0.3829166666666667
131092.0,0.3829166666666667
131163.0,0.3829166666666667
131273.0,0.3829166666666667
131275.0,0.3929166666666667
131775.0,0.39458333333333334
131792.0,0.39125
132033.0,0.3879166666666667
132621.0,0.3879166666666667
133753.0,0.3854166666666667
133909.0,0.3829166666666667
134121.0,0.3829166666666667
135478.0,0.3879166666666667
136014.0,0.3885416666666667
136023.0,0.3879166666666667
136629.0,0.3879166666666667
136630.0,0.39625
136644.0,0.40125
136674.0,0.40625
136755.0,0.41458333333333336
136756.0,0.41208333333333336
136803.0,0.40708333333333335
137049.0,0.40708333333333335
137137.0,0.40625
137152.0,0.40625
137235.0,0.40875
137280.0,0.41125
137290.0,0.41125
137291.0,0.40875
137340.0,0.40541666666666665
137410.0,0.40291666666666665
137469.0,0.40291666666666665
137508.0,0.40291666666666665
137518.0,0.39958333333333335
137570.0,0.39958333333333335
137589.0,0.39875
137634.0,0.39875
137694.0,0.40125
137699.0,0.40208333333333335
137709.0,0.40208333333333335
137820.0,0.40041666666666664
137879.0,0.40041666666666664
137897.0,0.39770833333333333
137911.0,0.394375
137926.0,0.389375
137948.0,0.389375
138004.0,0.3927083333333333
138039.0,0.39770833333333333
138217.0,0.3960416666666667
138266.0,0.3960416666666667
138319.0,0.39520833333333333
138394.0,0.3927083333333333
138399.0,0.3927083333333333
138430.0,0.3960416666666667
138465.0,0.3960416666666667
138470.0,0.3927083333333333
138506.0,0.384375
138517.0,0.38104166666666667
138614.0,0.38104166666666667
138699.0,0.38604166666666667
138958.0,0.38604166666666667
139047.0,0.3827083333333333
139239.0,0.3827083333333333
139329.0,0.38604166666666667
139331.0,0.391875
139514.0,0.3935416666666667
139726.0,0.3935416666666667
139789.0,0.3927083333333333
139809.0,0.3927083333333333
140106.0,0.3960416666666667
140112.0,0.394375
140199.0,0.394375
140233.0,0.3985416666666667
140556.0,0.3985416666666667
140587.0,0.40125
140635.0,0.40125
140800.0,0.40458333333333335
140801.0,0.40375
140828.0,0.39875
140909.0,0.39625
141010.0,0.39625
141108.0,0.39875
141125.0,0.39791666666666664
141329.0,0.39791666666666664
141554.0,0.40291666666666665
141592.0,0.40291666666666665
141767.0,0.40291666666666665
142027.0,0.40541666666666665
142439.0,0.40541666666666665
142442.0,0.4058333333333333
142666.0,0.40125
142703.0,0.39625
143083.0,0.39625
143220.0,0.39958333333333335
143782.0,0.39958333333333335
144043.0,0.39958333333333335
144242.0,0.39958333333333335
144584.0,0.39958333333333335
144585.0,0.42125
144849.0,0.42375
144851.0,0.4270833333333333
144992.0,0.42541666666666667
145043.0,0.4220833333333333
145044.0,0.41875
145094.0,0.41875
145097.0,0.41791666666666666
145146.0,0.41458333333333336
145334.0,0.41458333333333336
145444.0,0.41375
145465.0,0.41041666666666665
145513.0,0.40708333333333335
146025.0,0.40458333333333335
146045.0,0.40208333333333335
146046.0,0.40208333333333335
147865.0,0.40208333333333335
147950.0,0.40208333333333335
148089.0,0.40208333333333335
148136.0,0.40208333333333335
148162.0,0.40291666666666665
148222.0,0.40291666666666665
148223.0,0.41041666666666665
148266.0,0.42041666666666666
148590.0,0.41791666666666666
148613.0,0.41791666666666666
148759.0,0.420625
148776.0,0.42
149096.0,0.4175
149115.0,0.4141666666666667
149123.0,0.41083333333333333
149182.0,0.41083333333333333
149516.0,0.4091666666666667
149641.0,0.4058333333333333
149683.0,0.4025
149693.0,0.4025
149700.0,0.4008333333333333
149783.0,0.4008333333333333
149788.0,0.4041666666666667
149843.0,0.4066666666666667
150301.0,0.4066666666666667
150391.0,0.4033333333333333
150739.0,0.4008333333333333
150742.0,0.4008333333333333
151544.0,0.4008333333333333
151557.0,0.4008333333333333
151738.0,0.4014583333333333
151866.0,0.40479166666666666
151922.0,0.408125
152092.0,0.41
152170.0,0.4066666666666667
152383.0,0.4066666666666667
152584.0,0.4116666666666667
152702.0,0.4083333333333333
152796.0,0.4083333333333333
153266.0,0.4091666666666667
153453.0,0.4058333333333333
154478.0,0.4058333333333333
154509.0,0.4091666666666667
154538.0,0.4125
154598.0,0.4225
155025.0,0.4225
155049.0,0.4225
155104.0,0.4225
155282.0,0.4191666666666667
155430.0,0.41583333333333333
155709.0,0.41583333333333333
155743.0,0.4191666666666667
155799.0,0.4225
155828.0,0.42583333333333334
156349.0,0.42583333333333334
156354.0,0.4191666666666667
156401.0,0.4125
158075.0,0.4125
158284.0,0.4175
158527.0,0.418125
158954.0,0.4239583333333333
159154.0,0.424375
159207.0,0.43395833333333333
159403.0,0.43145833333333333
159501.0,0.43145833333333333
159719.0,0.4397916666666667
159950.0,0.4397916666666667
159961.0,0.4397916666666667
159972.0,0.43645833333333334
160009.0,0.433125
160175.0,0.4297916666666667
160180.0,0.42645833333333333
160192.0,0.42645833333333333
160221.0,0.4297916666666667
160230.0,0.423125
160281.0,0.423125
160415.0,0.423125
160581.0,0.423125
160668.0,0.423125
160684.0,0.4197916666666667
160993.0,0.4191666666666667
161074.0,0.4166666666666667
161124.0,0.41333333333333333
161661.0,0.41333333333333333
163743.0,0.4139583333333333
163862.0,0.4189583333333333
163894.0,0.4322916666666667
163977.0,0.435625
164307.0,0.4377083333333333
164355.0,0.434375
164368.0,0.43104166666666666
164370.0,0.43041666666666667
164501.0,0.4270833333333333
164504.0,0.42375
164606.0,0.42375
164615.0,0.4245833333333333
164628.0,0.4245833333333333
164749.0,0.4270833333333333
164794.0,0.4270833333333333
164998.0,0.4220833333333333
165299.0,0.41875
165306.0,0.41875
165827.0,0.41875
165987.0,0.41875
166147.0,0.4220833333333333
166472.0,0.419375
166763.0,0.41875
167392.0,0.41875
167407.0,0.4220833333333333
167675.0,0.42375
168052.0,0.42375
168113.0,0.4270833333333333
168173.0,0.43041666666666667
168233.0,0.43375
168258.0,0.4320833333333333
168262.0,0.4320833333333333
168322.0,0.4354166666666667
168413.0,0.43875
168424.0,0.43875
168443.0,0.43875
168473.0,0.44208333333333333
168499.0,0.44208333333333333
168590.0,0.43875
168693.0,0.4354166666666667
168714.0,0.4320833333333333
168758.0,0.42875
168820.0,0.42875
168869.0,0.4320833333333333
168987.0,0.42875
169109.0,0.42541666666666667
169132.0,0.42541666666666667
169342.0,0.42541666666666667
169495.0,0.4220833333333333
169591.0,0.41875
171585.0,0.41875
171693.0,0.4220833333333333
171723.0,0.42541666666666667
171829.0,0.43041666666666667
172083.0,0.43104166666666666
172113.0,0.435
172173.0,0.45166666666666666
172199.0,0.465
172203.0,0.4683333333333333
172246.0,0.47333333333333333
172254.0,0.47
172420.0,0.47
172508.0,0.4766666666666667
172606.0,0.47333333333333333
172617.0,0.47
172638.0,0.46
172655.0,0.4533333333333333
172661.0,0.45
172666.0,0.44666666666666666
172672.0,0.44333333333333336
172689.0,0.43666666666666665
172705.0,0.43333333333333335
172711.0,0.43
172738.0,0.4266666666666667
172818.0,0.42333333333333334
172899.0,0.42
172902.0,0.42
172904.0,0.42333333333333334
172916.0,0.425
172976.0,0.424375
173313.0,0.424375
173368.0,0.424375
173529.0,0.414375
173704.0,0.414375
173760.0,0.414375
174373.0,0.4110416666666667
174632.0,0.4060416666666667
175023.0,0.4060416666666667
175065.0,0.419375
175420.0,0.42270833333333335
175492.0,0.4270833333333333
175540.0,0.4270833333333333
175865.0,0.4295833333333333
175900.0,0.43020833333333336
175905.0,0.4352083333333333
175971.0,0.4427083333333333
176082.0,0.436875
176217.0,0.43354166666666666
176525.0,0.43020833333333336
176616.0,0.42770833333333336
176770.0,0.42520833333333335
176904.0,0.42520833333333335
177117.0,0.42854166666666665
177259.0,0.43125
177354.0,0.42791666666666667
177544.0,0.4245833333333333
177560.0,0.42125
178311.0,0.42125
178690.0,0.4216666666666667
178736.0,0.4266666666666667
178766.0,0.43
178815.0,0.43333333333333335
178826.0,0.43395833333333333
178856.0,0.440625
179029.0,0.43895833333333334
179247.0,0.435625
179337.0,0.435625
179338.0,0.435625
179367.0,0.435625
179386.0,0.435625
179397.0,0.435625
179451.0,0.43645833333333334
179547.0,0.43645833333333334
179576.0,0.4397916666666667
179697.0,0.443125
179786.0,0.44645833333333335
179880.0,0.44645833333333335
180359.0,0.443125
180491.0,0.4425
181516.0,0.4425
181661.0,0.4454166666666667
181878.0,0.4454166666666667
182122.0,0.44375
182148.0,0.44375
182498.0,0.44375
182560.0,0.44375
182618.0,0.44083333333333335
182639.0,0.4375
182743.0,0.43416666666666665
183039.0,0.43166666666666664
183088.0,0.42916666666666664
183140.0,0.42916666666666664
183234.0,0.43416666666666665
183442.0,0.435
183530.0,0.435
184128.0,0.43666666666666665
184551.0,0.43666666666666665
184723.0,0.44333333333333336
184731.0,0.44333333333333336
184732.0,0.44333333333333336
185128.0,0.44333333333333336
185172.0,0.4483333333333333
185191.0,0.4483333333333333
185248.0,0.4483333333333333
185506.0,0.45166666666666666
185624.0,0.4583333333333333
185866.0,0.4533333333333333
185969.0,0.4533333333333333
186058.0,0.45666666666666667
186415.0,0.45666666666666667
186515.0,0.44666666666666666
186996.0,0.44666666666666666
187975.0,0.44708333333333333
188099.0,0.45625
188113.0,0.46625
188159.0,0.46708333333333335
188423.0,0.46375
188572.0,0.46125
188598.0,0.45875
188729.0,0.45875
188798.0,0.45708333333333334
188810.0,0.45458333333333334
188938.0,0.45125
188965.0,0.44625
189128.0,0.44125
189203.0,0.4379166666666667
189628.0,0.4379166666666667
190259.0,0.44125
190354.0,0.44125
190590.0,0.44083333333333335
190682.0,0.4275
191735.0,0.4275
192065.0,0.43083333333333335
192275.0,0.43416666666666665
192305.0,0.44083333333333335
192387.0,0.44083333333333335
192425.0,0.44083333333333335
192475.0,0.44083333333333335
192675.0,0.44083333333333335
192690.0,0.438125
192856.0,0.4347916666666667
192860.0,0.4347916666666667
192932.0,0.4320833333333333
192935.0,0.4320833333333333
193178.0,0.4347916666666667
193213.0,0.43416666666666665
193280.0,0.43416666666666665
193392.0,0.43145833333333333
193739.0,0.428125
194139.0,0.428125
194140.0,0.43645833333333334
194342.0,0.435625
194521.0,0.433125
194544.0,0.4325
195005.0,0.43
195016.0,0.4275
195371.0,0.4275
195906.0,0.4275
196239.0,0.4270833333333333
196511.0,0.4270833333333333
196631.0,0.43041666666666667
197161.0,0.43041666666666667
197189.0,0.4270833333333333
197412.0,0.4270833333333333
197771.0,0.43041666666666667
197782.0,0.43166666666666664
197815.0,0.43083333333333335
197841.0,0.43083333333333335
198008.0,0.43166666666666664
198324.0,0.43041666666666667
198571.0,0.4270833333333333
198947.0,0.4270833333333333
199156.0,0.43041666666666667
199613.0,0.42770833333333336
200336.0,0.4270833333333333
201647.0,0.4270833333333333
201737.0,0.43041666666666667
202100.0,0.43041666666666667
202311.0,0.4270833333333333
202572.0,0.4270833333333333
202638.0,0.42770833333333336
202847.0,0.43104166666666666
203052.0,0.4377083333333333
203148.0,0.43854166666666666
203177.0,0.441875
203389.0,0.4452083333333333
203456.0,0.4452083333333333
203532.0,0.441875
203537.0,0.43854166666666666
203559.0,0.4352083333333333
203636.0,0.431875
203722.0,0.42854166666666665
203801.0,0.42791666666666667
203841.0,0.4245833333333333
204109.0,0.42125
204348.0,0.42125
204533.0,0.42791666666666667
204838.0,0.4345833333333333
204865.0,0.43125
205314.0,0.42125
205493.0,0.42125
206120.0,0.43125
206160.0,0.4345833333333333
206332.0,0.42791666666666667
206449.0,0.42791666666666667
206497.0,0.42125
206599.0,0.41791666666666666
206783.0,0.41791666666666666
206871.0,0.41520833333333335
206916.0,0.411875
207140.0,0.411875
207230.0,0.40520833333333334
207436.0,0.40520833333333334
207473.0,0.4085416666666667
207624.0,0.41854166666666665
207873.0,0.41583333333333333
208198.0,0.41520833333333335
208407.0,0.41458333333333336
208745.0,0.4141666666666667
208955.0,0.4141666666666667
209374.0,0.42083333333333334
209436.0,0.41875
209469.0,0.41541666666666666
209568.0,0.41541666666666666
209645.0,0.41875
210048.0,0.41875
210096.0,0.41541666666666666
210379.0,0.41208333333333336
210521.0,0.41083333333333333
210547.0,0.41083333333333333
210554.0,0.4116666666666667
210559.0,0.41208333333333336
210788.0,0.415
210979.0,0.42083333333333334
211329.0,0.42083333333333334
211462.0,0.4175
211575.0,0.4175
211688.0,0.4225
211837.0,0.4241666666666667
211855.0,0.42083333333333334
211869.0,0.42083333333333334
212327.0,0.42583333333333334
212355.0,0.4270833333333333
212365.0,0.42791666666666667
212418.0,0.42875
212528.0,0.4320833333333333
212560.0,0.4354166666666667
212627.0,0.4379166666666667
212643.0,0.44
212648.0,0.439375
212649.0,0.43895833333333334
212650.0,0.43854166666666666
212736.0,0.4379166666666667
212758.0,0.4354166666666667
212900.0,0.4354166666666667
212915.0,0.43125
213034.0,0.42625
213092.0,0.42625
213117.0,0.4266666666666667
213122.0,0.4270833333333333
213351.0,0.4241666666666667
213417.0,0.42375
213489.0,0.42375
213490.0,0.43375
213493.0,0.43875
213505.0,0.44375
213636.0,0.4483333333333333
213830.0,0.4483333333333333
213871.0,0.4483333333333333
213938.0,0.44583333333333336
213977.0,0.44583333333333336
214030.0,0.444375
214036.0,0.444375
214037.0,0.44479166666666664
214057.0,0.44354166666666667
214068.0,0.4402083333333333
214098.0,0.4402083333333333
214158.0,0.44354166666666667
214175.0,0.44645833333333335
214225.0,0.44604166666666667
214292.0,0.4427083333333333
214387.0,0.439375
214500.0,0.434375
214557.0,0.434375
214624.0,0.4377083333333333
214635.0,0.436875
214705.0,0.43354166666666666
214735.0,0.43020833333333336
214988.0,0.43020833333333336
215061.0,0.43354166666666666
215076.0,0.43354166666666666
215140.0,0.42854166666666665
215198.0,0.42520833333333335
215201.0,0.42020833333333335
215318.0,0.42020833333333335
215438.0,0.419375
215458.0,0.419375
215602.0,0.4197916666666667
215999.0,0.4197916666666667
216044.0,0.41729166666666667
216198.0,0.41729166666666667
216255.0,0.415625
216466.0,0.41229166666666667
216685.0,0.41041666666666665
216798.0,0.41041666666666665
216886.0,0.40958333333333335
216926.0,0.40708333333333335
217110.0,0.40208333333333335
217371.0,0.39875
217463.0,0.39875
217537.0,0.4008333333333333
217580.0,0.40291666666666665
217599.0,0.3929166666666667
217634.0,0.3925
217643.0,0.39208333333333334
217648.0,0.38875
217666.0,0.3883333333333333
217668.0,0.3858333333333333
217689.0,0.3854166666666667
217919.0,0.3854166666666667
218020.0,0.3879166666666667
218023.0,0.3885416666666667
218672.0,0.3885416666666667
218694.0,0.3885416666666667
218702.0,0.3910416666666667
218703.0,0.394375
218707.0,0.39520833333333333
218729.0,0.39520833333333333
218754.0,0.409375
219420.0,0.409375
219510.0,0.4066666666666667
219537.0,0.40166666666666667
219625.0,0.39666666666666667
219636.0,0.39666666666666667
219659.0,0.4
219669.0,0.4033333333333333
219749.0,0.4025
219773.0,0.39916666666666667
219814.0,0.3958333333333333
219820.0,0.3933333333333333
219827.0,0.3883333333333333
219969.0,0.3858333333333333
220314.0,0.3858333333333333
220346.0,0.3858333333333333
220485.0,0.3825
220587.0,0.37916666666666665
220674.0,0.37916666666666665
220819.0,0.3825
220820.0,0.3846875
220884.0,0.38177083333333334
220935.0,0.38135416666666666
220939.0,0.38135416666666666
220983.0,0.38177083333333334
221158.0,0.37885416666666666
221261.0,0.3784375
221262.0,0.3780208333333333
221427.0,0.3776041666666667
222355.0,0.3776041666666667
223262.0,0.3826041666666667
223466.0,0.3776041666666667
224249.0,0.3776041666666667
224363.0,0.3796875
224376.0,0.37885416666666666
224436.0,0.3784375
224512.0,0.3780208333333333
225867.0,0.3780208333333333
225868.0,0.38135416666666666
226378.0,0.3830208333333333
226887.0,0.3830208333333333
226918.0,0.38635416666666667
227280.0,0.3896875
227388.0,0.3896875
227475.0,0.38635416666666667
227847.0,0.38635416666666667
228426.0,0.38635416666666667
228695.0,0.38635416666666667
229194.0,0.3896875
229507.0,0.3896875
229847.0,0.38635416666666667
229854.0,0.38635416666666667
230533.0,0.3871875
230650.0,0.38385416666666666
230936.0,0.38135416666666666
230988.0,0.38135416666666666
231183.0,0.38635416666666667
231188.0,0.3896875
231221.0,0.3921875
231311.0,0.3921875
231442.0,0.3921875
231562.0,0.3921875
231865.0,0.3921875
231977.0,0.3955208333333333
231993.0,0.39260416666666664
232098.0,0.39010416666666664
232299.0,0.3896875
233406.0,0.3896875
234442.00000000003,0.3930208333333333
234561.00000000003,0.3934375
234574.00000000003,0.3930208333333333
234577.00000000003,0.39260416666666664
235652.00000000003,0.39260416666666664
235811.00000000003,0.3932291666666667
236867.00000000003,0.3932291666666667
237126.00000000003,0.39260416666666664
237393.00000000003,0.39260416666666664
237813.00000000003,0.39385416666666667
237932.00000000003,0.39427083333333335
237937.00000000003,0.39385416666666667
238007.00000000003,0.3934375
238052.00000000003,0.3930208333333333
238187.00000000003,0.39260416666666664
241223.00000000003,0.39260416666666664
241224.00000000003,0.3930208333333333
241228.00000000003,0.3934375
241238.00000000003,0.39385416666666667
241343.00000000003,0.3953125
241350.00000000003,0.39447916666666666
241422.00000000003,0.3940625
241429.00000000003,0.39395833333333335
241596.00000000003,0.3935416666666667
241718.00000000003,0.3929166666666667
241777.00000000003,0.39229166666666665
242146.00000000003,0.39166666666666666
244645.00000000003,0.39166666666666666
245422.00000000003,0.39166666666666666
254484.00000000003,0.39125
255920.00000000003,0.39125
255928.00000000003,0.39125
257183.00000000003,0.39125
259751.00000000003,0.39458333333333334
259756.00000000003,0.39166666666666666
